,state,county,parameter,county_code,site_number,parameter_code,year,observation_count,exceptional_data_count,null_observation_count,arithmetic_mean,standard_deviation
2139,PA,Chester,PM2.5 - Local Conditions,29.0,100.0,88101.0,2014.0,1136.111111111111,0.0,91.55555555555556,10.087466377777778,5.754795844444443
2140,PA,Clearfield,Ozone,33.0,4000.0,44201.0,2014.5714285714287,7330.035714285715,8.571428571428571,209.42857142857142,0.04458032142857142,0.010837392857142856
2141,PA,Cumberland,PM2.5 - Local Conditions,41.0,101.0,88101.0,2014.0,1211.7111111111112,0.0,67.5111111111111,10.864092911111113,6.719429688888891
2142,PA,Dauphin,Ozone,43.0,777.3846153846154,44201.0,2014.7692307692307,7496.25,9.115384615384615,82.73076923076923,0.04417751923076925,0.012161749999999997
2143,PA,Dauphin,PM10 Total 0-10um STP,43.0,938.6923076923077,81102.0,2013.7692307692307,3230.3076923076924,0.0,248.92307692307693,17.655319076923078,9.180886923076924
2144,PA,Dauphin,PM2.5 - Local Conditions,43.0,401.0,88101.0,2014.25,891.75,0.0,190.15,11.405481174999991,6.63323355
2145,PA,Delaware,Lead (TSP) LC,45.0,3.0,14129.0,2014.0,50.7,0.0,1.3,0.0101885,0.0017883
2146,PA,Delaware,Nitrogen dioxide (NO2),45.0,2.0,42602.0,2014.0,7989.0,0.0,780.6,15.325667099999999,9.5000284
2147,PA,Delaware,Ozone,45.0,2.0,44201.0,2014.5714285714287,7867.321428571428,8.571428571428571,64.67857142857143,0.04626585714285715,0.013776642857142857
2148,PA,Delaware,PM10 Total 0-10um STP,45.0,2.0,81102.0,2013.5,4317.875,0.0,237.375,15.706325500000002,10.77576425
2149,PA,Delaware,PM2.5 - Local Conditions,45.0,21.454545454545453,88101.0,2014.2727272727273,1187.2545454545455,0.0,114.50909090909092,10.921095890909088,5.76704530909091
2150,PA,Delaware,Sulfur dioxide,45.0,2.0,42401.0,2014.0,20980.52,0.0,4130.72,1.1410486399999997,1.7026252
2151,PA,Elk,Ozone,47.0,9991.0,44201.0,2014.0,7852.2,0.0,120.25,0.04426965,0.0106152
2152,PA,Erie,Carbon monoxide,49.0,3.0,42101.0,2014.0,8475.6,0.0,145.0,0.15796000000000002,0.1575844
2153,PA,Erie,Nitrogen dioxide (NO2),49.0,3.0,42602.0,2014.0,8110.0,0.0,659.6,10.673276499999998,7.2824203999999995
2154,PA,Erie,Ozone,49.0,3.0,44201.0,2014.5714285714287,7955.75,8.571428571428571,39.75,0.044731535714285696,0.011374821428571427
2155,PA,Erie,PM10 Total 0-10um STP,49.0,3.0,81102.0,2014.0,4018.1,0.0,526.3,11.695176200000002,6.9987286
2156,PA,Erie,PM2.5 - Local Conditions,49.0,3.0,88101.0,2014.0,1882.8,0.0,137.8,10.196095079999996,5.607529640000003
2157,PA,Erie,Sulfur dioxide,49.0,3.0,42401.0,2014.0,21504.08,0.0,3473.6,1.7695050800000005,1.87448684
2158,PA,Franklin,Lead (TSP) LC,55.0,2.0,14129.0,2014.0,56.0,0.0,1.0,0.010106399999999998,0.0011584
2159,PA,Franklin,Ozone,55.0,1.0,44201.0,2014.5714285714287,7355.285714285715,8.428571428571429,125.78571428571429,0.04305682142857144,0.009660535714285714
2160,PA,Greene,Ozone,59.0,2.0,44201.0,2014.5714285714287,7477.035714285715,8.571428571428571,94.28571428571429,0.04683246428571429,0.010958964285714285
2161,PA,Greene,PM2.5 - Local Conditions,59.0,2.0,88101.0,2016.0,1867.6,0.0,153.2,4.665757599999999,3.5727082
2162,PA,Greene,Sulfur dioxide,59.0,2.0,42401.0,2014.0,21167.0,0.0,2578.08,1.4044306399999997,1.818164
2163,PA,Indiana,Lead (TSP) LC,63.0,5.0,14129.0,2014.0,57.4,0.0,1.2,0.0110224,0.0033442
2164,PA,Indiana,Ozone,63.0,4.0,44201.0,2014.5714285714287,7963.714285714285,8.571428571428571,40.035714285714285,0.04719357142857143,0.011888785714285711
2165,PA,Indiana,Sulfur dioxide,63.0,4.0,42401.0,2014.0,22787.44,0.0,2370.08,4.53327652,6.9036684799999986
2166,PA,Lackawanna,Carbon monoxide,69.0,2006.0,42101.0,2014.0,8061.0,0.0,353.6,0.1801466,0.1662156
2167,PA,Lackawanna,Nitrogen dioxide (NO2),69.0,2006.0,42602.0,2014.0,7922.2,0.0,847.4,16.0782211,9.341022800000001
2168,PA,Lackawanna,Ozone,69.0,1053.5,44201.0,2014.5714285714287,7536.482142857143,8.571428571428571,114.19642857142857,0.043445946428571414,0.011736053571428573
2169,PA,Lackawanna,PM2.5 - Local Conditions,69.0,2006.0,88101.0,2014.0,1821.36,0.0,191.44,9.462452599999997,5.00213772
2170,PA,Lancaster,Lead (TSP) LC,71.0,9.0,14129.0,2014.0,56.4,0.0,1.6,0.048053,0.0679956
2171,PA,Lancaster,Nitrogen dioxide (NO2),71.0,7.0,42602.0,2013.5,8328.5,0.0,437.5,14.256676,8.231298875
2172,PA,Lancaster,Ozone,71.0,9.5,44201.0,2014.5714285714287,7732.678571428572,8.571428571428571,64.10714285714286,0.04538912500000001,0.012084410714285712
2173,PA,Lancaster,PM10 Total 0-10um STP,71.0,7.0,81102.0,2014.0,4510.0,0.0,55.4,14.5180365,8.1711718
2174,PA,Lancaster,PM2.5 - Local Conditions,71.0,8.130952380952381,88101.0,2014.2738095238096,1040.6904761904761,0.0,42.11904761904762,11.523314964285719,6.979664559523805
2175,PA,Lawrence,Carbon monoxide,73.0,15.0,42101.0,2013.0,7124.5,0.0,88.16666666666667,0.17785700000000002,0.20513666666666666
2176,PA,Lawrence,Lead (TSP) LC,73.0,11.0,14129.0,2014.0,56.4,0.0,0.4,0.015303800000000001,0.0097378
2177,PA,Lawrence,Ozone,73.0,15.0,44201.0,2014.5714285714287,7912.25,8.571428571428571,55.25,0.044283357142857145,0.011969392857142852
2178,PA,Lawrence,PM10 Total 0-10um STP,73.0,15.0,81102.0,2013.5,4419.75,0.0,140.375,19.459403375000004,12.84222475
2179,PA,Lawrence,Sulfur dioxide,73.0,15.0,42401.0,2014.0,22274.44,0.0,2866.68,1.6142268400000004,2.9705023600000002
2180,PA,Lebanon,Ozone,75.0,100.0,44201.0,2014.5714285714287,7719.071428571428,6.642857142857143,104.57142857142857,0.04680689285714286,0.012058964285714286
2181,PA,Lebanon,PM2.5 - Local Conditions,75.0,100.0,88101.0,2014.2758620689656,1652.0,0.0,134.3793103448276,11.95289855172414,7.172361586206894
2182,PA,Lehigh,Ozone,77.0,4.0,44201.0,2014.5714285714287,7677.571428571428,4.142857142857143,116.78571428571429,0.04479675,0.012843107142857139
2183,PA,Lehigh,PM10 Total 0-10um STP,77.0,4.0,81102.0,2014.0,4469.7,0.0,93.8,12.6395634,6.8676924
2184,PA,Lehigh,PM2.5 - Local Conditions,77.0,4.0,88101.0,2016.0,1932.0,0.0,100.8,10.5755652,5.886184200000001
2185,PA,Luzerne,Lead (TSP) LC,79.0,36.0,14129.0,2014.0,58.0,0.0,0.4,0.0179444,0.0240782
2186,PA,Luzerne,Ozone,79.0,1100.7,44201.0,2014.1,7302.975,5.9,54.575,0.043045649999999984,0.011170175000000001
2187,PA,Luzerne,PM10 Total 0-10um STP,79.0,1101.0,81102.0,2014.0,4448.3,0.0,114.4,14.321284599999998,8.0765092
2188,PA,Luzerne,Sulfur dioxide,79.0,1101.0,42401.0,2014.0,23773.32,0.0,1408.08,0.9027744400000001,1.26106088
2189,PA,Lycoming,Ozone,81.0,100.0,44201.0,2014.5714285714287,7944.285714285715,8.5,47.642857142857146,0.043266464285714276,0.010964071428571432
2190,PA,Lycoming,PM10 Total 0-10um STP,81.0,100.0,81102.0,2014.3333333333333,1533.3333333333333,0.0,28.666666666666668,12.7091795,5.9075195
2191,PA,Mercer,Ozone,85.0,4221.25,44201.0,2014.3333333333333,7760.604166666667,5.0,115.25,0.0456298125,0.011840666666666671
2192,PA,Mercer,PM2.5 - Local Conditions,85.0,100.0,88101.0,2014.0,1013.5333333333333,0.0,216.51111111111112,10.389651044444443,5.134989688888887
2193,PA,Monroe,Ozone,89.0,2.0,44201.0,2014.5714285714287,7972.785714285715,8.571428571428571,36.785714285714285,0.04345249999999999,0.011346392857142854
2194,PA,Monroe,PM2.5 - Local Conditions,89.0,2.0,88101.0,2014.0,1937.92,0.0,90.88,8.030637960000002,4.91413812
2195,PA,Montgomery,Ozone,91.0,13.0,44201.0,2014.5714285714287,7578.178571428572,6.714285714285714,143.5,0.04548996428571429,0.013452500000000001
2196,PA,Montgomery,PM2.5 - Local Conditions,91.0,13.0,88101.0,2013.5,1181.7222222222222,0.0,86.83333333333333,8.40261161111111,5.28275966666667
2197,PA,Montgomery,Sulfur dioxide,91.0,13.0,42401.0,2014.0,21761.92,0.0,3212.68,1.0109469199999999,1.1146162800000001
2198,PA,Northampton,Carbon monoxide,95.0,25.0,42101.0,2013.0,7034.0,0.0,129.33333333333334,0.144228,0.18775050000000001
2199,PA,Northampton,Nitrogen dioxide (NO2),95.0,25.0,42602.0,2014.0,8122.6,0.0,647.0,14.7821382,8.9037798
2200,PA,Northampton,Ozone,95.0,4012.5,44201.0,2014.5714285714287,7560.410714285715,7.714285714285714,146.23214285714286,0.04467948214285713,0.01285317857142857
2201,PA,Northampton,PM10 Total 0-10um STP,95.0,1000.0,81102.0,2013.5,4336.625,0.0,218.875,15.558784875,11.078772749999999
2202,PA,Northampton,PM2.5 - Local Conditions,95.0,25.524590163934427,88101.0,2013.8688524590164,953.5737704918033,0.0,68.62295081967213,10.703246688524597,6.625981278688528
2203,PA,Northampton,Sulfur dioxide,95.0,8000.0,42401.0,2014.0,21576.56,0.0,3545.2,1.9632305199999995,2.33552632
2204,PA,Perry,Nitrogen dioxide (NO2),99.0,301.0,42602.0,2013.0,7004.333333333333,0.0,291.6666666666667,4.838339666666666,4.2215815
2205,PA,Perry,Ozone,99.0,301.0,44201.0,2013.0,7599.0,0.0,18.0,0.04419791666666667,0.01153875
2206,PA,Perry,Sulfur dioxide,99.0,301.0,42401.0,2013.0,21912.266666666666,0.0,1154.9333333333334,0.5862058000000001,1.1488947333333333
2207,PA,Philadelphia,Carbon monoxide,101.0,174.35714285714286,42101.0,2014.142857142857,7551.142857142857,0.0,291.92857142857144,0.3147849642857143,0.17376775000000003
2208,PA,Philadelphia,Lead (TSP) LC,101.0,366.0,14129.0,2013.8333333333333,46.666666666666664,0.0,0.0,0.021987999999999997,0.0209005
2209,PA,Philadelphia,Nitrogen dioxide (NO2),101.0,41.785714285714285,42602.0,2014.2857142857142,7358.071428571428,0.0,725.1428571428571,22.163328749999998,10.454698392857141
2210,PA,Philadelphia,Ozone,101.0,113.0909090909091,44201.0,2014.5,7452.159090909091,8.113636363636363,66.04545454545455,0.04350067045454545,0.013311125
2211,PA,Philadelphia,PM10 Total 0-10um STP,101.0,133.76923076923077,81102.0,2013.8461538461538,2464.923076923077,0.0,303.7692307692308,21.72440884615385,9.28754823076923
2212,PA,Philadelphia,PM2.5 - Local Conditions,101.0,131.47524752475246,88101.0,2014.0247524752476,911.5,0.0,92.84653465346534,10.225797138613864,5.655894559405937
2213,PA,Philadelphia,Sulfur dioxide,101.0,177.35714285714286,42401.0,2013.7142857142858,20178.22857142857,0.0,1659.1285714285714,1.9734294285714291,1.3726690714285716
2214,PA,Somerset,Ozone,111.0,9991.0,44201.0,2014.0,7337.3,0.0,243.55,0.0440696,0.01068245
2215,PA,Tioga,Nitrogen dioxide (NO2),117.0,4000.0,42602.0,2014.0,7751.8,0.0,437.0,2.7489488,2.7930658
2216,PA,Tioga,Ozone,117.0,4000.0,44201.0,2014.5714285714287,7891.785714285715,8.5,60.5,0.044468785714285704,0.010067535714285715
2217,PA,Tioga,PM2.5 - Local Conditions,117.0,4000.0,88101.0,2015.0,1292.2,0.0,208.33333333333334,7.626387733333335,4.0437807999999995
2218,PA,Warren,Sulfur dioxide,123.0,4.5,42401.0,2014.0,19533.8,0.0,4414.6,4.7641848200000005,8.2447618
2219,PA,Washington,Carbon monoxide,125.0,2231.4285714285716,42101.0,2013.2857142857142,7284.642857142857,0.0,80.35714285714286,0.16374657142857144,0.13953842857142856
2220,PA,Washington,Nitrogen dioxide (NO2),125.0,2602.5,42602.0,2014.0,7771.7,0.0,515.5,9.25518485,5.58523625
2221,PA,Washington,Ozone,125.0,2168.4166666666665,44201.0,2014.375,7811.0625,7.458333333333333,32.739583333333336,0.04516966666666664,0.011485406249999998
2222,PA,Washington,PM10 Total 0-10um STP,125.0,5.0,81102.0,2013.5,56.5,0.0,0.0,15.65454625,7.88174025
2223,PA,Washington,PM2.5 - Local Conditions,125.0,2264.0458015267177,88101.0,2013.969465648855,1202.6259541984732,0.0,73.26717557251908,9.434896099236637,4.4976162290076305
2224,PA,Washington,Sulfur dioxide,125.0,2503.0,42401.0,2014.0,23521.24,0.0,1653.0,2.1856497600000004,2.46789448
2225,PA,Westmoreland,Lead (TSP) LC,129.0,9.0,14129.0,2014.0,55.8,0.0,2.0,0.010677,0.003186
2226,PA,Westmoreland,Ozone,129.0,7.4,44201.0,2014.1,7408.675,6.0,27.825,0.04500305,0.012023275
2227,PA,Westmoreland,PM2.5 - Local Conditions,129.0,8.0,88101.0,2014.0,1302.2,0.0,197.18571428571428,9.600022271428571,5.1204526
2228,PA,York,Carbon monoxide,133.0,8.0,42101.0,2014.0,8417.5,0.0,176.3,0.1393606,0.1613354
2229,PA,York,Nitrogen dioxide (NO2),133.0,8.0,42602.0,2014.0,7813.2,0.0,956.4,16.693945799999998,9.7202776
2230,PA,York,Ozone,133.0,9.5,44201.0,2014.5714285714287,7450.678571428572,8.5,146.83928571428572,0.04668971428571429,0.012209660714285713
2231,PA,York,PM10 Total 0-10um STP,133.0,8.0,81102.0,2013.5,4364.75,0.0,191.625,16.283374875,8.888724875
2232,PA,York,PM2.5 - Local Conditions,133.0,8.0,88101.0,2014.0,830.6,0.0,56.23076923076923,10.019579923076929,5.85931710769231
2233,PA,York,Sulfur dioxide,133.0,8.0,42401.0,2014.0,22566.16,0.0,2583.16,1.95258204,2.4675273200000003
2267,RI,Kent,Nitrogen dioxide (NO2),3.0,2.0,42602.0,2014.0,5313.2,0.0,566.8,2.1639731,1.5691155
2268,RI,Kent,Ozone,3.0,2.0,44201.0,2014.5714285714287,5311.928571428572,1.6428571428571428,47.035714285714285,0.04575367857142857,0.012084642857142855
2269,RI,Kent,PM10 Total 0-10um STP,3.0,2.0,81102.0,2014.0,58.0,0.0,2.8,8.3761766,4.3123916
2270,RI,Kent,PM2.5 - Local Conditions,3.0,2.0,88101.0,2014.0,1111.3777777777777,0.0,43.55555555555556,5.432047355555554,3.3828318888888886
2271,RI,Providence,Carbon monoxide,7.0,642.5,42101.0,2014.375,7981.9375,0.0,228.625,0.35977275000000003,0.161281
2272,RI,Providence,Lead PM10 LC FRM/FEM,7.0,1010.0,85129.0,2014.0,53.0,0.0,1.8,0.005463600000000001,0.003393
2273,RI,Providence,Nitrogen dioxide (NO2),7.0,400.0,42602.0,2014.2307692307693,8019.0,0.0,473.3076923076923,16.45566746153846,8.629030384615383
2274,RI,Providence,Ozone,7.0,1010.0,44201.0,2014.5714285714287,7923.392857142857,1.6428571428571428,73.28571428571429,0.04613824999999999,0.011311607142857142
2275,RI,Providence,PM10 Total 0-10um STP,7.0,24.25,81102.0,2014.0,54.4,0.0,5.65,14.476834049999999,6.988271249999999
2276,RI,Providence,PM2.5 - Local Conditions,7.0,321.89261744966444,88101.0,2014.0469798657718,900.8053691275168,0.0,44.25503355704698,7.511351859060403,4.391646221476508
2277,RI,Providence,Sulfur dioxide,7.0,511.0,42401.0,2014.0,4884.125,0.0,258.1,0.8577578500000003,1.1180561
2278,RI,Washington,Ozone,9.0,7.0,44201.0,2014.5714285714287,5357.357142857143,1.7142857142857142,35.035714285714285,0.04537621428571428,0.011405607142857141
2279,RI,Washington,PM2.5 - Local Conditions,9.0,7.0,88101.0,2013.923076923077,1739.923076923077,213.46153846153845,65.15384615384616,5.357669884615387,3.85062753846154
2280,SC,Abbeville,Ozone,1.0,1.0,44201.0,2014.0,5279.25,0.0,389.05,0.04157305,0.009760099999999997
2281,SC,Aiken,Ozone,3.0,3.0,44201.0,2014.0,5153.1,0.0,54.85,0.0411578,0.01048265
2282,SC,Anderson,Ozone,7.0,5.0,44201.0,2014.0,4849.05,0.0,154.8,0.042386,0.010213000000000002
2283,SC,Berkeley,Ozone,15.0,2.0,44201.0,2014.0,4735.15,0.0,169.1,0.03739235,0.010802349999999999
2284,SC,Charleston,Nitrogen dioxide (NO2),19.0,24.5,42602.0,2014.0,6287.2,0.0,2314.3,6.754611600000001,4.18010475
2285,SC,Charleston,Ozone,19.0,46.0,44201.0,2014.0,5201.8,0.0,394.55,0.03888874999999999,0.0110624
2286,SC,Charleston,PM10 Total 0-10um STP,19.0,3.0,81102.0,2014.0,4276.8,0.0,280.2,15.9375106,7.7811035
2287,SC,Charleston,PM2.5 - Local Conditions,19.0,48.36842105263158,88101.0,2014.421052631579,220.52631578947367,11.631578947368421,64.78947368421052,7.81832094736842,4.181362473684211
2288,SC,Charleston,Sulfur dioxide,19.0,24.5,42401.0,2014.0,20156.80769230769,0.0,3691.153846153846,0.6803514615384614,0.9150933846153847
2289,SC,Cherokee,Ozone,21.0,2.8,44201.0,2014.0,4176.65,555.8,174.15,0.045592175,0.01114495
2290,SC,Chesterfield,Ozone,25.0,1.0,44201.0,2014.0,6064.7,0.0,193.1,0.042050199999999996,0.010427049999999998
2291,SC,Chesterfield,PM10 Total 0-10um STP,25.0,1.0,81102.0,2014.0,54.2,0.0,6.6,12.5674797,6.3854816
2292,SC,Chesterfield,PM2.5 - Local Conditions,25.0,1.0,88101.0,2014.0,93.4,0.0,28.4,7.942872200000001,3.4116276000000014
2293,SC,Colleton,Ozone,29.0,2.0,44201.0,2014.0,5797.85,0.0,247.3,0.0366371,0.01024065
2294,SC,Darlington,Ozone,31.0,3.0,44201.0,2014.0,5301.75,0.0,54.95,0.0426012,0.011088299999999999
2295,SC,Edgefield,Ozone,37.0,1.0,44201.0,2014.0,4938.95,0.0,459.7,0.03908155,0.00997215
2296,SC,Edgefield,PM2.5 - Local Conditions,37.0,1.0,88101.0,2014.5714285714287,100.28571428571429,0.5714285714285714,21.285714285714285,8.617543428571432,4.981432285714285
2297,SC,Florence,Lead (TSP) LC,41.0,8002.0,14129.0,2014.090909090909,33.15151515151515,0.0,20.515151515151516,0.026024636363636375,0.037496090909090916
2298,SC,Florence,PM2.5 - Local Conditions,41.0,3.0,88101.0,2014.0,100.6,0.0,21.2,8.7760958,3.5655764
2299,SC,Georgetown,PM10 Total 0-10um STP,43.0,11.0,81102.0,2014.0,4089.6,0.0,458.0,19.0299652,11.7716117
2300,SC,Greenville,Carbon monoxide,45.0,15.0,42101.0,2012.0,2212.0,0.0,1446.5,0.245709,0.21400200000000003
2301,SC,Greenville,Nitrogen dioxide (NO2),45.0,15.0,42602.0,2014.0,6796.8,0.0,1972.8,14.3437457,8.905546699999999
2302,SC,Greenville,Ozone,45.0,454.6666666666667,44201.0,2013.7777777777778,5463.027777777777,0.0,157.41666666666666,0.044224333333333324,0.010333444444444444
2303,SC,Greenville,PM10 Total 0-10um STP,45.0,15.0,81102.0,2014.0,4230.1,0.0,324.4,14.592935999999998,9.173701600000001
2304,SC,Greenville,PM2.5 - Local Conditions,45.0,15.330578512396695,88101.0,2014.685950413223,467.8181818181818,2.231404958677686,82.24793388429752,8.793735008264468,4.640665099173553
2305,SC,Greenville,Sulfur dioxide,45.0,15.0,42401.0,2014.0,19071.53846153846,0.0,4208.076923076923,0.3925073461538463,0.506448576923077
2306,SC,Horry,Ozone,51.0,8.0,44201.0,2016.0,3043.75,0.0,125.0,0.02893975,0.00764975
2307,SC,Lexington,PM10 Total 0-10um STP,63.0,9.833333333333334,81102.0,2013.6666666666667,3593.6666666666665,0.0,634.0,17.518159416666666,9.776263749999998
2308,SC,Lexington,PM2.5 - Local Conditions,63.0,8.0,88101.0,2014.875,782.275,3.3,220.875,9.262152649999996,4.829336449999999
2309,SC,Lexington,Sulfur dioxide,63.0,8.0,42401.0,2013.896551724138,24515.896551724138,14119.724137931034,4743.103448275862,1.271860724137931,3.053557724137931
2310,SC,Oconee,Ozone,73.0,1.0,44201.0,2014.5714285714287,6270.535714285715,1.0714285714285714,186.78571428571428,0.043051357142857134,0.009643678571428574
2311,SC,Oconee,PM2.5 - Local Conditions,73.0,1.0,88101.0,2015.0,1162.4666666666667,0.0,572.5333333333333,6.2344228,3.910886000000001
2312,SC,Oconee,Sulfur dioxide,73.0,1.0,42401.0,2014.0,17991.19230769231,0.0,4474.307692307692,0.2475988076923077,0.3716722307692307
2313,SC,Pickens,Ozone,77.0,2.5,44201.0,2014.0,4637.625,0.0,192.7,0.04342644999999999,0.009983225000000002
2314,SC,Richland,Carbon monoxide,79.0,7.0,42101.0,2014.0,7592.1,0.0,577.6,0.15605089999999996,0.11390349999999998
2315,SC,Richland,Lead (TSP) LC,79.0,7.0,14129.0,2013.5714285714287,56.42857142857143,0.0,2.857142857142857,0.0017727142857142857,0.001374
2316,SC,Richland,Nitrogen dioxide (NO2),79.0,752.5,42602.0,2014.25,5078.5,0.0,2515.25,8.28100325,6.609278250000001
2317,SC,Richland,Ozone,79.0,343.0,44201.0,2014.0,5882.566666666667,0.0,331.71666666666664,0.04030494999999999,0.010893483333333332
2318,SC,Richland,PM10 Total 0-10um STP,79.0,19.0,81102.0,2014.0,4230.1,0.0,324.5,15.3117231,8.357395400000001
2319,SC,Richland,PM2.5 - Local Conditions,79.0,15.470588235294118,88101.0,2014.235294117647,165.2941176470588,0.23529411764705882,38.705882352941174,8.897834882352939,3.914240000000003
2320,SC,Richland,Sulfur dioxide,79.0,14.0,42401.0,2014.0,18826.19230769231,0.0,2977.730769230769,0.5411112884615383,1.005928173076923
2321,SC,Spartanburg,Ozone,83.0,9.0,44201.0,2014.0,4406.55,0.0,263.4,0.047182650000000007,0.01098105
2322,SC,Spartanburg,PM2.5 - Local Conditions,83.0,11.0,88101.0,2014.0,296.0,0.0,69.4,8.9947626,3.9347683999999994
2323,SC,York,Ozone,91.0,4083.7,44201.0,2013.6,4985.95,164.675,118.95,0.041015325000000005,0.011216950000000002
2324,SC,York,Sulfur dioxide,91.0,6.0,42401.0,2013.5238095238096,14341.619047619048,0.0,3950.9523809523807,0.3741825714285714,0.5477687142857143
2325,SD,Brookings,Ozone,11.0,3.0,44201.0,2014.0,7910.7,0.0,68.6,0.04288870000000001,0.009523349999999996
2326,SD,Brookings,PM10 Total 0-10um STP,11.0,2.4,81102.0,2014.0,4443.8,0.0,119.3,18.9650531,16.957205000000002
2327,SD,Brookings,PM2.5 - Local Conditions,11.0,2.5555555555555554,88101.0,2014.361111111111,1123.1666666666667,1.3333333333333333,46.05555555555556,6.658955499999999,4.779604166666669
2328,SD,Brown,PM10 Total 0-10um STP,13.0,3.0,81102.0,2014.375,57.875,0.0,5.875,18.8384775,12.114296874999999
2329,SD,Brown,PM2.5 - Local Conditions,13.0,3.0,88101.0,2014.6,71.2,0.0,8.7,6.3532449999999985,3.7654501
2330,SD,Codington,PM10 Total 0-10um STP,29.0,2.0,81102.0,2014.0,4398.5,0.0,162.1,21.0332786,19.775125600000003
2331,SD,Codington,PM2.5 - Local Conditions,29.0,2.0,88101.0,2014.2857142857142,1944.2857142857142,1.3714285714285714,85.65714285714286,7.302333828571432,4.567444371428572
2332,SD,Custer,Ozone,33.0,132.0,44201.0,2014.0,8041.7,0.0,39.1,0.04869369999999999,0.007277650000000002
2333,SD,Custer,PM10 Total 0-10um STP,33.0,132.0,81102.0,2014.2857142857142,4313.928571428572,3.4285714285714284,241.14285714285714,8.320507142857142,8.762237785714285
2334,SD,Custer,PM2.5 - Local Conditions,33.0,132.0,88101.0,2014.2857142857142,1982.3142857142857,2.742857142857143,53.91428571428571,3.4935063428571436,4.216590228571429
2335,SD,Hughes,PM2.5 - Local Conditions,65.0,3.0,88101.0,2015.25,1995.2,4.8,42.2,4.35178035,4.445060549999999
2336,SD,Jackson,Nitrogen dioxide (NO2),71.0,1.0,42602.0,2014.0,8447.4,0.0,322.2,1.1164777,0.7773711000000001
2337,SD,Jackson,Ozone,71.0,1.0,44201.0,2014.0,8000.85,0.0,59.0,0.04544524999999999,0.007765250000000001
2338,SD,Jackson,PM10 Total 0-10um STP,71.0,1.0,81102.0,2014.0,4373.7,0.0,188.5,9.7629662,9.363757099999999
2339,SD,Jackson,PM2.5 - Local Conditions,71.0,1.0,88101.0,2014.2857142857142,1976.8857142857144,2.742857142857143,58.2,4.199678485714287,4.2783888857142855
2340,SD,Jackson,Sulfur dioxide,71.0,1.0,42401.0,2014.0,5076.1,0.0,101.2,0.8186707500000001,0.71667365
2341,SD,Meade,Ozone,93.0,1.0,44201.0,2014.0,8017.8,0.0,39.95,0.04636219999999999,0.008329849999999998
2342,SD,Meade,PM10 Total 0-10um STP,93.0,1.0,81102.0,2014.3333333333333,1539.6666666666667,0.0,25.5,13.892191166666668,9.9550725
2343,SD,Minnehaha,Carbon monoxide,99.0,8.0,42101.0,2014.0,8524.6,0.0,138.8,0.1900251,0.0758577
2344,SD,Minnehaha,Nitrogen dioxide (NO2),99.0,8.0,42602.0,2014.0,8299.0,0.0,470.6,8.8266058,6.285131099999999
2345,SD,Minnehaha,Ozone,99.0,8.0,44201.0,2014.6666666666667,7978.777777777777,5.333333333333333,49.583333333333336,0.04726363888888891,0.010412277777777777
2346,SD,Minnehaha,PM10 Total 0-10um STP,99.0,8.0,81102.0,2014.0,4442.2,0.0,120.8,20.486646500000003,12.982979600000002
2347,SD,Minnehaha,PM2.5 - Local Conditions,99.0,7.540229885057471,88101.0,2014.1149425287356,847.0344827586207,1.103448275862069,20.885057471264368,7.740646931034483,4.562939758620689
2348,SD,Minnehaha,Sulfur dioxide,99.0,8.0,42401.0,2014.0,5113.75,0.0,70.7,0.63024115,0.48469435
2349,SD,Pennington,Nitrogen dioxide (NO2),103.0,20.0,42602.0,2014.0,8300.4,0.0,469.2,12.5406935,7.7231262
2350,SD,Pennington,PM10 Total 0-10um STP,103.0,299.7857142857143,81102.0,2014.4285714285713,2889.214285714286,3.4285714285714284,73.67857142857143,28.596710857142856,24.12279757142857
2351,SD,Pennington,PM2.5 - Local Conditions,103.0,488.53731343283584,88101.0,2014.3283582089553,1069.8208955223881,2.8656716417910446,29.64179104477612,6.687607567164182,4.298739343283586
2352,SD,Pennington,Sulfur dioxide,103.0,20.0,42401.0,2014.0,5064.5,0.0,110.1,0.2932976,0.55396315
2353,SD,Union,Carbon monoxide,127.0,1.0,42101.0,2012.5,8730.25,0.0,37.75,0.14457925,0.0443705
2354,SD,Union,Nitrogen dioxide (NO2),127.0,1.2857142857142858,42602.0,2013.5714285714287,8414.285714285714,0.0,356.0,5.688255428571429,5.0235012857142864
2355,SD,Union,Ozone,127.0,1.4,44201.0,2014.0,7528.85,0.0,61.85,0.04256214999999999,0.009786099999999999
2356,SD,Union,PM10 Total 0-10um STP,127.0,1.2857142857142858,81102.0,2013.5714285714287,4419.214285714285,0.0,142.92857142857142,18.43473292857143,15.622976285714286
2357,SD,Union,PM2.5 - Local Conditions,127.0,1.1818181818181819,88101.0,2014.2727272727273,1968.9454545454546,3.4909090909090907,65.45454545454545,7.929194000000001,4.998356127272726
2358,SD,Union,Sulfur dioxide,127.0,1.2857142857142858,42401.0,2013.5714285714287,5088.392857142857,0.0,92.57142857142857,0.46059096428571433,0.5211421428571428
2359,TN,Anderson,Ozone,1.0,101.0,44201.0,2014.0,4955.85,0.0,176.3,0.044599749999999994,0.0106302
2360,TN,Anderson,Sulfur dioxide,1.0,101.0,42401.0,2014.5,22203.0,0.0,1440.35,1.65152455,1.6016704999999998
